id,usd_price
175,168449.68494493666
176,115826.87299715336
177,82072.11308909487
178,60915.150138126
179,146934.94056784923
180,57065.61609549066
181,99700.57145185115
182,102024.56850573867
183,139291.06585913137
184,84916.34439212416
185,97319.41362770894
186,102091.55487588239
187,88602.41017365636
188,86973.30324135403
189,65723.76075567659
190,123612.31163325901
191,110810.56266878801
192,96444.61306317228
193,59942.30465028966
194,55552.70306466866
195,89068.56889072384
196,130287.37606182153
197,105494.14785830805
198,84388.06800261888
199,93264.63923175835
200,143151.21763412186
201,159916.8746912119
202,132779.79406018884
203,95616.04734514646
204,54786.292066045484
205,101086.705215758
206,114700.3083952445
207,84778.24151778918
208,67510.60357311065
209,123760.2662874955
210,172033.29191831444
211,59534.52536011759
212,132574.85385026675
213,91511.56592213243
214,159637.18438390837
215,59107.14007525615
216,138014.00078528482
217,74723.53720927818
218,102298.70748964393
219,104020.7018276545
220,132589.72552106745
221,60166.02539622696
222,105058.34640695661
223,94940.76018824433
224,47278.237011790465
225,51128.24523978098
226,58875.4037378935
227,101602.20433234108
228,148341.14577947493
229,65525.2927914675
230,104504.50634338988
231,189786.900925679
232,72778.16068491225
233,122792.11629144399
234,104546.0319216409
235,160223.86235553038
236,178699.2394344907
237,169029.88724853957
238,102610.26472796751
239,75375.53789929158
240,180568.40913304297
241,79980.31991943525
242,60800.37051010328
243,122030.33334291785
244,62853.28089023483
245,80396.2109750547
246,409572.3056609611
247,63607.48768721027
248,140103.0416710533
249,121898.11442465191
250,92791.90662631193
251,123937.71934661304
252,101122.67017188644
253,109837.19075350581
254,57489.143433314064
255,58081.49180574431
256,71052.49986307797
257,97985.77008460622
258,157287.59549644115
259,91867.29710120449
260,70245.02727702279
261,78305.91990467999
262,128020.33980577171
263,58622.552685167626
264,83741.80995269366
265,113767.46348547317
266,74504.72959632799
267,106907.4182357814
268,121238.19432102556
269,70714.31153443057
270,97127.40237195577
271,46737.18307127908
272,148308.02792447188
273,47074.090580834236
274,130315.93094680441
275,111245.57711050921
276,95454.37310722684
277,171356.44443133645
278,48996.866008673576
279,123588.48617904611
280,78655.06056124847
281,49687.6290816446
282,56680.53350583902
283,274406.3163499662
284,160026.06966138454
285,53635.7075633171
286,78013.01228395088
287,72570.44752608112
288,108208.36784634722
289,78782.89572917484
290,59973.21959509012
291,90984.94786678161
292,130127.30963315451
293,70704.15449320608
294,172262.66696002136
295,76692.77963657351
296,62636.70757675525
297,170758.2638136497
298,138411.6748183978
299,127689.79559568716
300,101290.36155353686
301,63563.735377765915
302,109049.19929310118
303,174164.8258157485
304,51406.830571101
305,50751.53975999625
306,133298.8529521709
307,84956.77849705136
308,111116.62923962629
309,67742.70933041826
310,83960.00758735335
311,132994.77732991474
312,61292.25470858471
313,145215.7025195094
314,79631.1079204951
315,70336.49288134273
316,52917.74620684987
317,73659.6904732781
318,50865.30954508422
319,144891.62036909914
320,228567.93419814328
321,61856.79759348315
322,51033.035929268844
323,85101.35399554257
324,117204.05624078785
325,83266.2911986789
326,189361.58445235674
327,101135.33008119947
328,62748.67673016036
329,84050.24077886675
330,124898.78992240585
331,50643.8881288828
332,49286.24558023892
333,106989.09563938512
334,281401.3233979793
335,69516.50667802352
336,129543.02174041208
337,115918.55758547582
338,63583.388708849445
339,61279.975444258744
340,61154.52270842677
341,249799.22565388135
342,95042.64008309142
343,42371.8017793999
344,178194.1897970618
345,49686.71838811443
346,126670.97157692323
347,62455.15837048078
348,40283.54668213445
349,96006.01966199902
350,149190.0231340931
351,218737.3352439365
352,127045.15060036968
353,104414.9308883429
354,124969.04500703879
355,170271.79925984214
356,69166.9970887767
357,110110.64645012902
358,163620.9943456719
359,394950.23754807084
360,75021.05857968985
361,132839.50935331825
362,123666.02576657807
363,64687.10024590696
364,113623.03109514114
365,98343.03889221002
366,50668.28116581504
367,42112.059949555536
368,129871.61347915465
369,149532.65529035503
370,75962.15941132553
371,47209.77702290495
372,86758.38866693636
373,72234.7607809147
374,69913.05969129018
375,182762.3316012146
376,158928.5604568024
377,101141.20340253995
378,86909.36685828562
379,128435.92856275073
380,105638.95712257473
381,96959.05129373424
382,70193.54432362781
383,94975.5031978986
384,46723.01977426708
385,70499.1227627367
386,68427.57024356214
387,83337.06629131486
388,160435.0302403032
389,57722.9276720244
390,95242.1726618602
391,52078.82447622167
392,203543.3255628391
393,218353.21825685143
394,88613.44529719334
395,125603.09079918376
396,113411.77570824737
397,143892.47012403855
398,180740.91649173308
399,81576.71735125301
400,52625.17623568862
401,63352.96237310691
402,55593.2361213534
403,78185.83484977699
404,97867.6067570294
405,118418.13224542706
406,61569.33941312676
407,78795.69052042924
408,132294.9873712019
409,62730.7351982538
410,72918.06076083895
411,53814.5058363833
412,151598.7014613855
413,266946.5407646058
414,93439.96455661424
415,68816.87686174919
416,159282.53594763792
417,134432.71451989163
418,47311.583206802556
419,53557.084324828385
420,121261.09047956744
421,167502.81285136042
422,94160.91214475442
423,91600.62593956424
424,98618.40830498634
425,78992.35732388737
426,117095.80766596404
427,56011.612794496905
428,104410.68321526522
429,94638.79220187974
430,68114.77003547981
431,92295.9417737857
432,82974.73779162054
433,132763.43604365233
434,78952.9008428922
435,61527.740594902236
436,57510.62062589338
437,77439.84291038295
438,89494.11738939138
439,199511.22856863835
440,245892.9281803947
441,281707.8259773054
442,63916.05624290695
443,107168.50618781097
444,102647.56899940594
445,47444.445530120276
446,63884.37560180323
447,54274.34064385185
448,128486.74970960144
449,123542.6686479917
450,100343.95266681512
451,93419.11159407636
452,108397.21727828697
453,116564.17586883533
454,146407.76001794325
455,153263.60589836165
456,53880.993080751854
457,54435.16934226778
458,85500.6553449917
459,72746.34330278973
460,310991.5880853911
461,66190.57971281737
462,270359.0230158957
463,139686.566328308
464,73078.44279669579
465,63639.51808500587
466,235434.31871625673
467,175149.8514443732
468,222922.47474874553
469,66571.39607644944
470,184457.6086855899
471,142041.9258553922
472,84074.05837515801
473,48536.27887671387
474,109650.58142410444
475,76465.24996299403
476,68222.10511594862
477,317687.9875317909
478,112015.14623567567
479,43107.9955578766
480,48657.90068244368
481,114692.4386887981
482,121749.86423878578
483,65756.29238815489
484,69146.58094318476
485,131294.64623329384
486,146207.08571726788
487,79989.80640793106
488,103004.79470309941
489,83293.58726145263
490,276201.54858293186
491,134966.3994269637
492,57631.7344101358
493,150912.44906876562
494,67671.84309704449
495,76110.41809550501
496,153069.6495484171
497,125700.67435610044
498,110544.58748434567
499,94993.15934673927
500,44199.93642241273
501,81160.3656250134
502,106985.58934897809
503,223188.68950129047
504,101716.39106155568
505,64189.46256858627
506,52592.3588025719
507,123207.39444346807
508,103494.50236968078
509,104653.43423485757
510,63635.182024668866
511,110968.61372007121
512,180554.49572564603
513,117954.15420983112
514,68037.76424318874
515,109695.24362715936
516,73625.61990067727
517,109794.38124066511
518,99739.10784351618
519,90247.29647330588
520,54305.04839501944
521,85827.32517997944
522,119488.96993749926
523,172729.58354388064
524,113561.67461674263
525,163440.74693213025
526,114648.5937292337
527,65326.19776820547
528,62006.34400790333
529,125957.7669879773
530,66046.4207793177
531,64879.296575022054
532,67783.54214588477
533,72817.56400983143
534,87068.90102644247
535,57562.41578264643
536,120459.59858883698
537,110595.83418425143
538,105836.87013544083
539,146137.42142537044
540,74842.27254942375
541,139237.38410242376
542,63459.16759223928
543,140931.36049250807
544,100861.05701961342
545,76168.6434412103
546,96205.57209175183
547,126065.73914448322
548,57124.38518927775
549,83698.64107046444
550,100631.61018783432
551,51478.03320365171
552,115236.05352784673
553,232500.54015202133
554,98022.84637552567
555,69274.13424928892
556,83337.06629131486
557,173701.41923059014
558,63258.39986692819
559,110225.06114862037
560,232718.78430184955
561,94014.5029258988
562,117894.94743208982
563,63888.31669938972
564,78031.84610420291
565,170162.17805806003
566,23153.746711805114
567,91134.57305467116
568,83997.17771773651
569,94062.05158790015
570,186327.49350204162
571,93923.74244809865
572,64208.21486298382
573,61638.83646466808
574,120157.09295381782
575,74913.47861150948
576,96651.52072657798
577,63611.18045323476
578,95242.1726618602
579,55465.949929842944
580,70295.41752000804
581,98633.13824350106
582,76567.08701673208
583,282054.21435718366
584,66519.37891147037
585,78447.37475328562
586,92745.73519832121
587,78835.08260010892
588,87386.09528452606
589,96420.64254700212
590,110007.45899326194
591,223969.2225678754
592,94656.34725640329
593,174661.58125304987
594,256075.55036644012
595,171390.40076950783
596,75962.15941132553
597,56675.86017484413
598,71407.44266750701
599,168946.52446867773
600,64926.671607007054
601,104795.25274505847
602,113096.49325269954
603,64980.48314978499
604,169467.53276649272
605,30710.578827634472
606,57383.60533890169
607,171675.80991012332
608,195027.56592857538
609,62139.967658218135
610,46831.58971141149
611,44609.26239822028
612,325652.47077947663
613,284964.3694018961
614,46385.1465440537
615,208415.2447376464
616,121621.93890737026
617,49780.98954453113
618,131436.27836855434
619,88569.74492343226
620,73839.28154443883
621,48328.18613880197
622,96926.14575973223
623,214588.58157376794
624,113157.54121123251
625,75570.55177062064
626,96379.32916267308
627,83912.87142209786
628,81495.99463681741
629,54053.90108386427
630,52689.28946768672
631,95522.4536739911
632,115920.46701210452
633,86186.96688411235
634,137766.43325258716
635,59270.74344589199
636,130355.8131069219
637,81711.40408139194
638,57843.671554987974
639,238673.8911877067
640,237757.73179810995
641,30319.61568827283
642,61172.320896638776
643,65554.33612072187
644,73528.73122107892
645,164098.8643038323
646,59726.25247329491
647,74835.33115149137
648,70645.18155348129
649,208072.5097488283
650,127806.80611766412
651,151670.0626885145
652,67393.36729748175
653,155356.7411967704
654,66383.0165907213
655,85811.69041855131
656,95117.563375284
657,62967.866470926856
658,150269.17750324367
659,119427.39804034602
660,48313.84692021772
661,313612.595497661
662,83752.79671007534
663,56361.05781728314
664,164518.55896562597
665,133842.11871654502
666,66409.57730334431
667,59172.78648810042
668,84220.51106300605
669,220857.33922473644
670,203177.53797631105
671,36843.984384275165
672,48810.790557802284
673,58952.26848113431
674,59822.371201245456
675,68132.70356934686
676,46751.46156375438
677,112952.84607011982
678,73159.72849197515
679,129665.65047164855
680,86912.35664779793
681,51708.29289842078
682,68328.20444916423
683,218786.79811415245
684,106757.56481796368
685,79323.92438157221
686,78933.77583319275
687,53460.09789181347
688,59046.76193818941
689,72114.67585408455
690,177103.28732383566
691,142300.89590296248
692,95503.19364639315
693,65853.43939416145
694,191156.81480549846
695,70222.03189948124
696,48468.74546247548
697,96379.32916267308
698,87901.17693802886
699,67275.84428092066
700,248483.13447332088
701,103523.20153687541
702,52674.689920131335
703,103734.37670807182
704,83399.66508198908
705,115001.18376424442
706,104857.72671234455
707,95124.534706224
708,54856.21492838705
709,113873.93888103176
710,132607.62415937165
711,133331.4464327655
712,43487.52374961878
713,83919.70018363882
714,109387.7185359943
715,128770.95333518373
716,143612.78113164048
717,96211.91786987762
718,197044.72993691915
719,96275.79659431067
720,96880.32791158558
721,205008.67619647307
722,72047.4364479977
723,202452.02769387228
724,110818.89469396677
725,129141.88287706672
726,121269.48953229851
727,77105.88089598509
728,180059.09762852394
729,42957.06038519157
730,109009.50867569176
731,99998.2514602221
732,59876.21790719582
733,128995.86175603137
734,91133.6493237095
735,88654.9964267275
736,56850.12305621773
737,79076.42208030287
738,61528.85774618296
739,53823.14396547795
740,30591.84128522558
741,48574.16709646932
742,54735.80937284128
743,89474.79501913696
744,140280.03225360336
745,120775.92264989312
746,79812.21874120944
747,110080.52064947916
748,110231.74762576603
749,63674.18544811053
750,125064.8909212932
751,102153.0344150082
752,85167.99956544732
753,228130.4600391097
754,165270.1687781006
755,52336.63240892827
756,113029.79408693308
757,79327.24581147818
758,64130.82954324366
759,107418.30453207526
760,188555.35419953315
761,85543.7676920958
762,70498.03214352007
763,83088.53107824255
764,76621.75801582958
765,93002.35332533214
766,59253.69356090019
767,123350.97717507179
768,186900.26401803264
769,173525.8563534403
770,171814.08929479262
771,68841.62994153764
772,80854.11041548439
773,81905.00568760677
774,104128.88775096336
775,85242.4424157926
776,50930.07683666967
777,54127.73604470956
778,69776.22967103744
779,109049.71875780333
780,81957.54786564775
781,133410.20562577387
782,124488.51877440535
783,74932.45260166915
784,58038.8995586802
785,44213.72809556332
786,127657.41268546232
787,90108.22494665443
788,94437.41699872162
789,164068.45749827832
790,83289.60739752946
791,144789.32596455613
792,121183.89092541083
793,175686.58004521878
794,101617.67998652549
795,104910.55838287775
796,68470.47506870836
797,69189.70059328599
798,85164.84780659011
799,104443.83256970553
800,54035.042226039695
801,73038.37307112233
802,51612.318824883136
803,57836.26235227972
804,74889.43471932506
805,137301.85774015178
806,100142.82827343342
807,81902.96361485243
808,51519.81923213211
809,64458.01740631216
810,79748.78186405388
811,76693.30856970801
812,77254.22871094414
813,97531.7640253038
814,140460.28362374962
815,68468.97790968732
816,245915.01556796426
817,113576.50767958943
818,67261.04620694046
819,61570.00761798048
820,169453.56589213733
821,84463.08449589922
822,41029.21337936702
823,132632.58027419806
824,96899.07053365871
825,57178.76015097869
826,67044.55661269331
827,86395.66465461388
828,79303.30855708687
829,174874.564347979
830,85881.65200068222
831,95454.37310722684
832,55328.80032749779
833,137545.56846093587
834,100017.92644279524
835,124527.47945662499
836,56560.50007672834
837,108902.94789143094
838,108894.3897171363
839,276919.9899941494
840,79866.49922669514
841,88180.98992233902
842,104894.82630964558
843,162401.89088041201
844,151483.0881807893
845,88962.57008773704
846,186921.81016679667
847,154722.32803392832
848,93852.57643242533
849,70827.2944888649
850,147777.86831568644
851,53052.4945214898
852,75712.79654907608
853,74138.18050131996
854,81995.2853265943
855,190775.79709099725
856,53713.310557780336
857,97819.77146249103
858,125351.51598234658
859,103801.15267853247
860,109242.36371404515
861,172309.82119469304
862,73214.69942592828
863,208775.41852670294
864,153118.3261359514
865,100176.38301836717
866,60984.76736517626
867,69388.38835889674
868,103538.63338290577
869,62051.48290897617
870,181768.96700716924
871,92229.68807237002
872,72628.62055028579
873,107106.09920582965
874,118177.06935961617
875,160892.27815571483
876,57656.368713853706
877,81581.29472627683
878,51137.687210533375
879,50952.88157353652
880,154290.53889781487
881,61055.23790549057
882,125379.212763985
883,74968.75482420907
884,86660.27699051601
885,216587.9869382296
886,90219.56240961431
887,107930.57077990111
888,91931.85433243254
889,87368.08286550558
890,105985.956755498
891,98434.34425521737
892,118746.06697872159
893,49583.403470402714
894,168244.37051004817
895,278356.6139723345
896,121220.39855536893
897,99607.59939907538
898,66939.62958708014
899,61470.273151873684
900,132745.05904020582
901,84785.44156737746
902,62009.2455470157
903,127643.24409173078
904,56283.5550056208
905,54137.7041181264
906,91094.34337262317
907,50653.96416033161
908,73258.8119245294
909,101912.94506900093
910,53510.77447521928
911,79655.2091170782
912,158406.78040227992
913,72336.5683091574
914,72263.57935803344
915,246970.93592090343
916,24398.98990334312
917,101626.90702526597
918,88914.84732060067
919,122004.07808332985
920,72403.89065191946
921,108757.90777778273
922,160176.4185250609
923,92433.36106603975
924,71443.17830597401
925,82789.51663700443
926,41719.56342552498
927,50183.620611113794
928,67079.54375238474
929,84367.00541747715
930,45845.783076163876
931,86777.65981357731
932,94011.6355943773
933,148596.72147076155
934,59199.31584775035
935,74832.25063174151
936,171545.07603672953
937,200509.23691036188
938,110978.05235783178
939,86832.15880856826
940,50152.056474252284
941,56410.97494620902
942,429673.1638912242
943,138112.63525402843
944,103254.06649657893
945,131682.59087815345
946,87376.98079289446
947,95382.88307261755
948,50857.546849420454
949,87711.54808147943
950,67175.82716744597
951,71610.53960537646
952,332944.71846622234
953,152472.8691753133
954,108779.86497229041
955,68567.90766863752
956,101037.52267281957
957,60020.45873399099
958,87577.69693322256
959,157097.2966054267
960,67252.72070171208
961,66571.39607644944
962,92269.70855485338
963,62147.310126611614
964,52325.84114296495
965,168318.3593023569
966,70118.9187720752
967,51442.67160500314
968,219155.17261248635
969,126250.51255555941
970,78481.68494684933
971,70433.51927609081
972,88651.3833011172
973,173526.03083605107
974,89599.74626381435
975,86931.57355463234
976,73622.71994962571
977,150733.57890460925
978,249942.85763309596
979,203386.84648901282
980,87680.83805384947
981,132819.4949934096
982,44739.537493413896
983,83291.48711244675
984,283688.7480202515
985,123694.84188570158
986,124247.08851857518
987,116777.42470881851
988,75599.8522333232
989,47295.20574160129
990,212186.0890157543
991,64742.15679422758
992,155316.7342238829
993,174108.41071009543
994,145033.4250031374
995,168329.38558808263
996,54996.90062776903
997,64215.09506140719
998,56930.6081696883
999,145476.58742108138
1000,121352.38891148464
1001,129967.90190791749
1002,77802.32720861191
1003,71940.33755593709
1004,92250.4279240521
1005,51095.384271427545
1006,87476.07219310424
1007,319019.6811753089
1008,80438.43306727684
1009,54109.40520523667
1010,49279.50892648243
1011,333754.84491109295
1012,108686.75920289048
1013,96522.82319821845
1014,93299.39923994335
1015,91580.40163732656
1016,95054.81367216072
1017,90463.29606613237
1018,141127.7509747996
1019,50814.82360882653
1020,89445.13553812001
1021,89360.59069490491
1022,57772.26740469683
1023,112361.05444950346
1024,222047.77449171327
1025,93651.20775982559
1026,73054.05263030314
1027,110920.8805290573
1028,141438.90036585677
1029,106424.3089144887
1030,76554.04067132734
1031,186509.8786053157
1032,93477.4770300371
1033,138921.7276816514
1034,105282.54297043387
1035,82675.81614431154
1036,60563.212829867836
1037,50464.29377538807
1038,118589.93206523632
1039,53654.53765581657
1040,79163.32786634461
1041,85336.23498035705
1042,130312.97899510304
1043,118532.49713686504
1044,52655.81322935486
1045,53183.940103341665
1046,62848.66540035175
1047,253560.51458027796
1048,137389.44080503384
1049,89895.59645759304
1050,50321.93153968338
1051,78726.19385887196
1052,55176.587509702025
1053,122106.34063381837
1054,45754.62095590079
1055,128171.72587941511
1056,147985.91586622357
1057,49778.50284513308
1058,52267.03487230083
1059,87718.9385372974
1060,470157.10511483205
1061,44602.703042363835
1062,55866.879574690385
1063,48719.55277819877
1064,95551.77904775222
1065,82011.01975859854
1066,122191.83419677835
1067,128201.86477961912
1068,100430.36873524963
1069,128438.62379417235
1070,53500.222988256224
1071,133838.0152749198
1072,94437.41699872162
1073,94918.1504802138
1074,53381.362245233824
1075,135319.20230695052
1076,75429.9521492481
1077,157817.5163718377
1078,16216.626370888996
1079,154540.582845554
1080,175212.81422650765
1081,71703.08756734614
1082,55113.290507601756
1083,71352.06472723985
1084,86777.82512197053
1085,68251.84200981613
1086,89783.74651503164
1087,178911.85411087205
1088,56431.21993461964
1089,72563.28859148808
1090,78546.48417112701
1091,209445.49495690345
1092,76923.79483131482
1093,97226.89380883284
1094,74299.59528858917
1095,67707.46803121472
1096,41206.05277160979
1097,90298.35572363011
1098,62611.19528286188
1099,76022.70779054979
1100,96577.21480545834
1101,57450.686627485855
1102,96113.1741780115
1103,91763.00073222381
1104,75718.8776110904
1105,97285.86138279333
1106,155546.0239035527
1107,104745.31808109272
1108,311291.9190141552
1109,121411.80939169477
1110,46174.831292192976
1111,57826.855677946456
1112,76095.1450529161
1113,164008.09165331008
1114,59161.94029045564
1115,87356.74018139258
1116,53255.30601830496
1117,55237.39202886102
1118,43966.3487044455
1119,88797.3909947433
1120,199186.88425136555
1121,113228.16453983342
1122,121217.26760836375
1123,58565.20545469321
1124,134118.27752166428
1125,162187.25664673073
1126,63721.85264969721
1127,62434.770964880445
1128,194867.44535311803
1129,93880.86017536496
1130,93891.36999481669
1131,27983.274189699972
1132,77526.92392826351
1133,112479.77111777311
1134,126776.10945647763
1135,82822.63958357259
1136,124368.18475111555
1137,142361.0951561912
1138,40518.49313461152
1139,68530.82769582156
1140,75754.25053617028
1141,68023.86565208886
1142,77256.91050303461
1143,56631.31758752456
1144,117562.98320494623
1145,72913.56176971717
1146,162153.23649913183
1147,127142.21303383302
1148,93417.80413080702
1149,53437.97960068144
1150,117513.19147427294
1151,74162.38973658346
1152,65628.05581626183
1153,109391.90337848835
1154,71209.54039344809
1155,133322.53727748472
1156,163992.63655359397
1157,83164.4292625138
1158,90450.61439147906
1159,115237.31144474176
1160,298110.2173135949
1161,340185.91962881846
1162,161832.4537499862
1163,182593.27132718795
1164,54164.83358115406
1165,76937.47395799804
1166,64167.95546208337
1167,100314.4625599081
1168,68412.29416665295
1169,171023.81204571694
1170,84920.52866545437
1171,104986.25329228773
1172,100226.37716073808
1173,187734.34963294078
1174,51257.35043218867
1175,79394.49697201689
1176,70759.75120842252
1177,575327.5605190545
1178,112348.96323458561
1179,70563.55011304701
1180,92562.23000312247
1181,187347.26349371704
1182,112477.941718085
1183,119056.02225148026
1184,243111.85651897953
1185,75383.70828214342
1186,71457.99949917823
1187,75978.7989501215
1188,108100.94922217033
1189,93433.03221824755
1190,131954.14418038272
1191,155400.33241905636
1192,127764.69849646653
1193,79811.74950981012
1194,118461.62427037313
1195,119347.86116562622
1196,100715.76583371496
1197,208352.37884137905
1198,55193.633399440754
1199,49157.15569861345
1200,134827.69225999567
1201,76450.01796909657
1202,58086.660684938484
1203,58923.93168281517
1204,58859.24648882658
1205,52337.24662751087
1206,24935.709489498073
1207,70655.9460374481
1208,86823.00442804472
1209,168711.185549719
1210,48013.33584059204
1211,191935.44154557944
1212,57430.879494878456
1213,178941.78013901075
1214,157375.65997295914
1215,189643.1788292531
1216,124976.40327132672
1217,64669.87962986168
1218,97489.36295498534
1219,259929.41967742733
1220,58714.946122785885
1221,53477.650068247
1222,50069.45131053395
1223,113380.3224263961
1224,157885.18208709164
1225,64606.80434592352
1226,64870.279800508906
1227,80034.62753164624
1228,135280.4987470932
1229,106217.3568621553
1230,113874.794496163
1231,204739.89863945765
1232,147180.4671425019
1233,76030.195561382
1234,115355.50439364299
1235,97948.24180151483
1236,50948.715038273076
1237,115274.9659718513
1238,51982.66424200176
1239,247785.02415610882
1240,96802.6336296906
1241,51641.368199760545
1242,59296.01371183034
1243,118973.5611464396
1244,182460.29309263994
1245,155260.35030165422
1246,241141.4277733935
1247,156692.79406430168
1248,80069.37820617922
1249,142653.1648908466
1250,68095.24591770384
1251,62614.22680841333
1252,287237.5519487139
1253,91057.3227257537
1254,63751.35182880716
1255,53463.127597456674
1256,225760.89192870236
1257,120739.84098962857
1258,87860.42687470693
1259,152036.42007536552
1260,326194.6098435696
1261,110845.87052285485
1262,174523.92346153694
1263,64310.21380886064
1264,128684.78311741845
1265,79389.91908483088
1266,113997.99301545953
1267,43185.877429567365
1268,100552.27761249543
1269,64814.44618632086
1270,61220.500142856494
1271,180056.38222479777
1272,151674.69225353884
1273,61874.66224369272
1274,49951.3574721596
1275,164518.55896562597
1276,71238.03743441726
1277,66622.75657535507
1278,117527.16832230867
1279,187998.69327415194
1280,66084.69418008141
1281,75123.21741486437
1282,137457.08137509806
1283,68740.24221647008
1284,56697.37429828677
1285,31264.326411174254
1286,161686.68766582082
1287,127582.29988706479
1288,61324.43811881099
1289,178456.07536155675
1290,43385.43196087101
1291,45503.73826966239
1292,56925.64612065596
1293,161798.28088087615
1294,156949.1517875222
1295,72701.26918892926
1296,69792.2576218218
1297,176532.65602479747
1298,121044.45832479617
1299,205150.3913019528
1300,144196.39004528357
1301,52933.7306385361
1302,69173.44078551659
1303,55250.16820424674
1304,69573.68313685445
1305,114706.04084005978
1306,119003.6732896839
1307,96101.47994977691
1308,51759.915669827926
1309,43606.09980675482
1310,83459.96273052851
1311,45520.79198060476
1312,99785.95609931312
1313,73305.15813675663
1314,174778.19257434655
1315,200113.19081218544
1316,138669.67105448814
1317,61484.04197693976
1318,72224.9936653776
1319,80675.0929201176
1320,91574.04297839192
1321,62249.71758828117
1322,75613.04704963797
1323,133959.39845008115
1324,104872.8538661707
1325,67114.43514844519
1326,74558.73339673583
1327,70312.98201304539
1328,233113.62832383288
1329,114043.32864334175
1330,65380.407785973075
1331,36190.85191142304
1332,121257.64166493983
1333,175053.7202739465
1334,65948.31576724745
1335,150669.59531061005
1336,73096.32195229632
1337,121288.41506758014
1338,103388.04588324793
1339,100251.95801198014
1340,220330.94305782559
1341,69180.8517547682
1342,112075.96738033657
1343,135401.38698799058
1344,214317.9178088029
1345,69766.8839019349
1346,69478.72099609833
1347,94658.45872463752
1348,221452.26082336355
1349,98591.4017427837
1350,67093.4792821715
1351,195035.66523011462
1352,75161.69555694198
1353,106675.9549565238
1354,115381.10912900692
1355,75933.12366731407
1356,66697.28795608191
1357,102823.07044209477
1358,75770.7043258892
1359,56763.65137160994
1360,107236.99514189744
1361,174932.41693671644
1362,96883.52124546516
1363,100742.10009161508
